cos_loss,epoch,loss,recon,step,val_cos_loss,val_loss,val_recon
159.40377807617188,0,0.08875344693660736,70.18441009521484,49,,,
73.5584716796875,0,0.045953813940286636,42.62248229980469,99,,,
50.03400802612305,0,0.02933184802532196,25.047821044921875,149,,,
44.057376861572266,0,0.02279244363307953,15.83875846862793,199,,,
41.465301513671875,0,0.02195434644818306,15.936792373657227,249,,,
29.18389320373535,0,0.01679016649723053,13.957534790039062,299,,,
32.444175720214844,0,0.017905347049236298,13.959226608276367,349,,,
,0,,,374,24.13155174255371,0.013200914487242699,10.143387794494629
59.466094970703125,1,0.028506344184279442,16.75472640991211,399,,,
49.97292709350586,1,0.025060508400201797,16.342870712280273,449,,,
26.27887725830078,1,0.015723390504717827,13.806289672851562,499,,,
27.62240219116211,1,0.014229060150682926,9.80543327331543,549,,,
21.502300262451172,1,0.011846203356981277,9.209415435791016,599,,,
17.613697052001953,1,0.010282779112458229,8.72954273223877,649,,,
39.693519592285156,1,0.020111458376049995,13.402803421020508,699,,,
19.03243637084961,1,0.009974728338420391,7.1055378913879395,749,,,
,1,,,749,15.405169486999512,0.008596234023571014,6.8214640617370605
19.99960708618164,2,0.009901735931634903,6.279030799865723,799,,,
31.412927627563477,2,0.015319333411753178,9.384944915771484,849,,,
25.137907028198242,2,0.01287781447172165,8.777229309082031,899,,,
20.215288162231445,2,0.010502159595489502,7.357721328735352,949,,,
15.465738296508789,2,0.008076349273324013,5.714346885681152,999,,,
16.46955680847168,2,0.00920077133923769,7.314490795135498,1049,,,
29.305145263671875,2,0.013961811549961567,8.080188751220703,1099,,,
,2,,,1124,18.960390090942383,0.009378726594150066,5.935357093811035
27.300071716308594,3,0.012906891293823719,7.323263645172119,1149,,,
17.768115997314453,3,0.00899113155901432,5.976155757904053,1199,,,
24.832992553710938,3,0.012640961445868015,8.505594253540039,1249,,,
31.669612884521484,3,0.013620370998978615,5.725790977478027,1299,,,
59.578495025634766,3,0.024348346516489983,8.160470008850098,1349,,,
56.52648162841797,3,0.02326386794447899,8.075868606567383,1399,,,
82.42414855957031,3,0.03331244736909866,10.526987075805664,1449,,,
26.573490142822266,3,0.012247643433511257,6.481730937957764,1499,,,
,3,,,1499,13.200152397155762,0.0070644584484398365,5.227903842926025
27.148117065429688,4,0.01457145530730486,10.838659286499023,1549,,,
32.64090347290039,4,0.014441212639212608,6.72697114944458,1599,,,
10.746816635131836,4,0.006144016515463591,5.060174465179443,1649,,,
23.44123077392578,4,0.01074571069329977,5.598354339599609,1699,,,
92.28038787841797,4,0.03682420402765274,10.819700241088867,1749,,,
28.741891860961914,4,0.013648154214024544,7.832096099853516,1799,,,
11.714065551757812,4,0.006018427200615406,4.125893592834473,1849,,,
,4,,,1874,29.48102569580078,0.01298468466848135,5.955921649932861
33.75993347167969,5,0.01593877747654915,9.010664939880371,1899,,,
35.093624114990234,5,0.015773067250847816,7.737705707550049,1949,,,
23.049266815185547,5,0.010264340788125992,4.88688325881958,1999,,,
17.876327514648438,5,0.008422093465924263,4.735019683837891,2049,,,
17.509485244750977,5,0.012303939089179039,12.941827774047852,2099,,,
14.83778190612793,5,0.007456425577402115,4.884312629699707,2149,,,
42.78782272338867,5,0.017857013270258904,6.619688034057617,2199,,,
